"block_id","plot_id","treatment","tree_id","visit","pest_count","damage_class","dead","non_target_count","cost_cny_plot","implementation_score","source_type"
6,"B6_P1","control","B6_P1_T03",1,3,2,0,3,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T03",2,1,2,0,2,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T03",3,8,1,0,5,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T04",1,1,3,0,8,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T04",2,0,1,0,7,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T04",3,2,3,0,6,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T05",1,5,2,0,11,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T05",2,27,3,0,2,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T05",3,4,1,0,9,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T06",1,22,3,0,3,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T06",2,2,2,0,4,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T06",3,19,2,1,4,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T07",1,6,2,0,8,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T07",2,19,1,0,1,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T07",3,12,2,0,1,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T08",1,1,1,0,2,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T08",2,0,2,0,4,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T08",3,5,2,0,7,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T09",1,8,1,0,4,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T09",2,16,2,0,1,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T09",3,21,1,0,6,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T10",1,16,3,0,7,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T10",2,1,0,0,1,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T10",3,3,1,0,5,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T11",1,1,0,0,8,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T11",2,8,1,0,1,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T11",3,7,2,0,3,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T12",1,10,1,0,6,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T12",2,2,1,0,3,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T12",3,0,2,0,0,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T13",1,0,3,0,6,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T13",2,1,1,0,5,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T13",3,4,0,0,5,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T14",1,2,0,0,6,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T14",2,13,0,0,2,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T14",3,3,1,0,4,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T15",1,1,0,0,4,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T15",2,5,1,0,3,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T15",3,0,1,0,2,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T16",1,3,1,0,2,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T16",2,12,1,0,12,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T16",3,3,3,0,1,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T17",1,0,1,0,2,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T17",2,4,1,0,10,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T17",3,9,2,0,8,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T18",1,3,0,0,5,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T18",2,2,0,0,3,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T18",3,2,2,0,8,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T19",1,13,0,0,9,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T19",2,5,0,0,0,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T19",3,1,0,0,6,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T20",1,5,1,0,8,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T20",2,1,1,0,2,0,0.64,"synthetic_teaching_data"
6,"B6_P1","control","B6_P1_T20",3,2,2,0,4,0,0.64,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T01",1,0,2,0,1,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T01",2,5,3,0,2,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T01",3,0,1,0,1,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T02",1,4,1,0,6,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T02",2,4,2,0,4,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T02",3,3,0,0,4,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T03",1,2,1,0,4,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T03",2,3,2,0,7,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T03",3,0,2,0,3,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T04",1,5,1,0,3,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T04",2,2,1,0,1,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T04",3,5,1,0,5,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T05",1,5,2,0,1,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T05",2,11,1,0,1,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T05",3,20,3,0,3,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T06",1,5,0,0,2,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T06",2,0,3,0,3,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T06",3,5,0,0,2,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T07",1,4,2,0,1,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T07",2,0,0,0,7,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T07",3,5,0,0,1,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T08",1,3,4,0,1,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T08",2,6,2,0,5,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T08",3,7,0,0,2,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T09",1,0,0,0,0,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T09",2,8,3,0,3,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T09",3,1,1,0,3,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T10",1,5,1,0,3,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T10",2,1,0,0,2,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T10",3,2,1,0,6,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T11",1,1,3,0,4,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T11",2,18,0,0,3,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T11",3,12,2,0,4,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T12",1,0,0,1,10,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T12",2,2,2,0,2,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T12",3,2,2,0,5,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T13",1,0,1,0,4,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T13",2,0,1,0,1,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T13",3,12,3,0,4,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T14",1,11,0,0,10,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T14",2,5,0,1,3,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T14",3,7,1,0,0,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T15",1,0,0,0,0,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T15",2,2,1,0,5,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T15",3,20,1,0,8,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T16",1,3,0,0,2,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T16",2,4,0,0,2,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T16",3,9,0,0,3,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T17",1,9,1,0,3,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T17",2,6,1,0,0,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T17",3,3,2,0,2,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T18",1,6,1,0,3,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T18",2,0,0,0,2,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T18",3,10,1,0,5,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T19",1,1,2,0,3,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T19",2,0,0,0,3,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T19",3,1,0,0,1,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T20",1,10,1,0,5,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T20",2,0,1,0,7,500,0.79,"synthetic_teaching_data"
6,"B6_P2","biocontrol","B6_P2_T20",3,9,0,0,2,500,0.79,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T01",1,1,0,0,5,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T01",2,1,1,0,2,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T01",3,2,2,0,1,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T02",1,1,1,0,5,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T02",2,2,1,0,5,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T02",3,0,1,0,1,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T03",1,1,0,0,1,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T03",2,7,0,0,2,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T03",3,0,1,0,5,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T04",1,0,1,0,1,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T04",2,0,1,0,1,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T04",3,3,1,0,5,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T05",1,5,1,0,5,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T05",2,6,2,0,2,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T05",3,1,1,0,1,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T06",1,0,0,0,7,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T06",2,5,0,0,9,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T06",3,3,3,0,1,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T07",1,4,1,0,11,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T07",2,0,1,0,3,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T07",3,11,1,0,2,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T08",1,1,2,0,0,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T08",2,0,0,0,1,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T08",3,12,2,0,1,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T09",1,1,0,0,0,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T09",2,2,0,0,6,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T09",3,1,1,0,6,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T10",1,0,1,0,8,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T10",2,0,2,0,2,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T10",3,0,2,0,1,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T11",1,4,1,0,8,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T11",2,2,0,0,2,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T11",3,3,1,0,9,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T12",1,0,1,0,3,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T12",2,4,2,1,2,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T12",3,2,0,0,3,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T13",1,3,0,0,0,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T13",2,3,0,0,7,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T13",3,0,1,0,3,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T14",1,0,2,0,1,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T14",2,4,1,0,12,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T14",3,0,0,0,13,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T15",1,0,0,0,6,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T15",2,0,2,0,3,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T15",3,0,0,0,1,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T16",1,2,1,0,9,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T16",2,7,3,0,6,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T16",3,0,1,0,9,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T17",1,1,0,0,0,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T17",2,2,0,0,4,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T17",3,10,2,0,2,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T18",1,5,1,0,2,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T18",2,2,2,0,1,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T18",3,2,0,0,4,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T19",1,3,0,0,6,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T19",2,1,1,0,3,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T19",3,5,1,0,3,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T20",1,2,1,0,4,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T20",2,5,0,0,1,200,0.7,"synthetic_teaching_data"
6,"B6_P3","standard","B6_P3_T20",3,5,1,0,7,200,0.7,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T01",1,0,0,0,3,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T01",2,4,1,0,7,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T01",3,7,2,0,4,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T02",1,7,0,0,5,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T02",2,3,1,0,4,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T02",3,0,0,0,6,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T03",1,0,0,0,5,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T03",2,0,0,0,5,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T03",3,4,2,0,8,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T04",1,10,0,0,1,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T04",2,5,1,0,2,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T04",3,0,2,0,2,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T05",1,3,1,0,1,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T05",2,5,0,0,0,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T05",3,8,0,0,6,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T06",1,1,1,0,1,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T06",2,3,1,0,1,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T06",3,0,1,0,6,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T07",1,7,1,0,1,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T07",2,0,0,0,3,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T07",3,2,0,0,1,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T08",1,0,1,0,3,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T08",2,1,0,0,6,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T08",3,2,2,0,7,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T09",1,2,2,0,5,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T09",2,0,0,0,10,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T09",3,0,0,0,4,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T10",1,2,3,0,4,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T10",2,0,0,0,3,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T10",3,1,1,0,3,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T11",1,7,0,0,5,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T11",2,4,1,0,3,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T11",3,24,3,0,3,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T12",1,17,2,0,2,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T12",2,22,2,0,4,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T12",3,24,2,0,4,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T13",1,1,1,0,3,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T13",2,3,2,0,2,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T13",3,15,1,0,6,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T14",1,1,0,0,2,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T14",2,4,0,0,0,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T14",3,0,0,0,1,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T15",1,4,0,0,1,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T15",2,1,1,0,3,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T15",3,4,2,0,5,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T16",1,7,2,0,6,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T16",2,8,2,0,8,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T16",3,16,1,0,3,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T17",1,4,0,0,2,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T17",2,0,1,0,7,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T17",3,0,0,0,1,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T18",1,2,1,0,7,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T18",2,3,1,0,1,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T18",3,3,1,0,1,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T19",1,1,1,0,2,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T19",2,4,1,0,1,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T19",3,0,1,0,10,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T20",1,3,1,0,6,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T20",2,0,0,0,4,800,0.88,"synthetic_teaching_data"
6,"B6_P4","integrated","B6_P4_T20",3,2,2,0,3,800,0.88,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T01",1,9,2,0,5,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T01",2,7,1,0,10,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T01",3,0,2,0,5,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T02",1,2,0,0,7,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T02",2,0,0,0,12,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T02",3,2,1,0,16,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T03",1,0,2,0,4,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T03",2,1,0,0,1,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T03",3,2,1,0,3,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T04",1,0,0,0,4,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T04",2,4,0,0,2,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T04",3,2,1,0,4,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T05",1,0,0,0,3,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T05",2,1,1,0,2,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T05",3,0,0,0,1,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T06",1,10,0,0,3,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T06",2,0,1,0,7,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T06",3,2,0,0,6,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T07",1,4,3,0,4,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T07",2,0,0,0,7,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T07",3,0,1,0,5,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T08",1,12,1,0,7,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T08",2,2,1,0,4,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T08",3,7,0,0,9,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T09",1,7,0,0,12,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T09",2,4,0,0,3,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T09",3,1,2,0,10,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T10",1,3,0,0,2,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T10",2,2,2,0,1,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T10",3,3,2,0,8,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T11",1,3,4,0,4,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T11",2,4,0,0,0,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T11",3,1,0,0,3,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T12",1,5,1,0,3,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T12",2,10,1,0,5,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T12",3,4,3,1,7,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T13",1,5,2,0,1,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T13",2,7,0,0,3,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T13",3,8,2,0,7,800,0.73,"synthetic_teaching_data"
7,"B7_P1","integrated","B7_P1_T14",1,4,2,0,6,800,0.73,"synthetic_teaching_data"
